fz2,fz2-PA-1933,0,3
Nop60B,Nop60B-PA-754,0,2
GluRIIC,GluRIIC-PC-105,4,0
alph,alph-PE-1085,1,4
NK7.1,NK7.1-PA-2104,1,1
CG5189,CG5189-PA-221,4,0
CG11162,CG11162-PA-709,0,89
CG16734,CG16734-PD-885,2,0
hdc,hdc-PC-3217,3,1
Cap-D3,Cap-D3-PA-2055,0,1
Cht6,Cht6-PC-4030,1,0
CG3939,CG3939-PA-249,0,117
CG34383,CG34383-PB-2130,0,1
pod1,pod1-PA-2129,0,1
cdc16,cdc16-PA-1594,0,1
CG9143,CG9143-PA-1924,2,0
Rpb5,Rpb5-PA-51,4,0
CG42363,CG42363-PA-97,0,1
crn,crn-PA-219,0,1
shot,shot-PH-13038,0,2
CG11668,CG11668-PA-1169,0,3
CG9107,CG9107-PA-75,16,82
CG15099,CG15099-PA-6960,2,1
CG31495,CG31495-PA-841,2,0
Updo,Updo-PA-739,1,0
CG10359,CG10359-PE-661,8,0
sofe,sofe-PA-1429,4,0
Gs1,Gs1-PB-749,0,3
abba,abba-PA-102,1,0
Tsf1,Tsf1-PA-267,24,37
CG1827,CG1827-PB-840,0,2
CG4610,CG4610-PA-1603,0,1
Ugt86Di,Ugt86Di-PA-856,0,4
CG31176,CG31176-PA-594,0,1
wapl,wapl-PA-5113,6,8
mbc,mbc-PA-3663,53,0
CG14866,CG14866-PA-282,0,262
CG3500,CG3500-PA-249,0,1
CG17841,CG17841-PA-467,1,0
JHDM2,JHDM2-PA-2185,16,0
fidipidine,fidipidine-PA-1473,0,7
CG30085,CG30085-PA-3007,0,2
nmd,nmd-PA-412,9,2
tatl,tatl-PB-602,0,1
CG14855,CG14855-PA-972,1,0
CG8664,CG8664-PA-345,0,1
CG8929,CG8929-PA-1086,12,17
Cdc6,Cdc6-PA-1860,4,1
gukh,gukh-PA-1897,1,0
Gr36c,Gr36c-PA-91,1,2
slp2,slp2-PA-866,1,0
CG8297,CG8297-PA-351,19,19
Hsc70Cb,Hsc70Cb-PA-396,0,6
Smc5,Smc5-PE-2869,7,20
EfSec,EfSec-PA-742,1,0
Ptp99A,Ptp99A-PA-1636,1,0
CG34234,CG34234-PA-23,0,1
Camta,Camta-PB-4651,0,1
Eip55E,Eip55E-PA-1045,4,3
CG5144,CG5144-PA-588,3,0
CG17712,CG17712-PA-450,2,1
neb,neb-PA-3294,1,1
enok,enok-PA-6403,1,2
Taf1,Taf1-PA-1236,0,30
Rack1,Rack1-PA-123,0,16287
lig,lig-PA-3394,10,5
fj,fj-PA-267,2,0
SRm160,SRm160-PA-2506,5,0
CG7747,CG7747-PA-1362,0,5
CG4496,CG4496-PA-909,4,1
CG34125,CG34125-PA-245,1,0
CG32855,CG32855-PA-88,3,0
CG3841,CG3841-PA-126,0,1
Es2,Es2-PA-613,4,7
CG4611,CG4611-PA-728,1,0
CG11593,CG11593-PB-966,1,0
dac,dac-PA-1194,0,2
CG10005,CG10005-PA-225,3,0
CG9953,CG9953-PA-939,8,17
CG14786,CG14786-PA-2823,0,2
bon,bon-PA-1540,0,1
sl,sl-PA-1210,1,4
CG10960,CG10960-PA-267,4,4
CG31935,CG31935-PA-1419,1,0
CG7702,CG7702-PA-871,0,4
CG8771,CG8771-PB-4900,2,0
CG6431,CG6431-PC-149,0,2
Osi17,Osi17-PA-703,0,2
vir,vir-PA-5248,0,43
CG9143,CG9143-PA-1606,0,2
CG4041,CG4041-PB-2358,0,1
Ranbp21,Ranbp21-PA-3045,0,1
CG6362,CG6362-PA-603,1,0
CG5384,CG5384-PA-409,0,3
l(2)34Fd,l(2)34Fd-PA-444,1,2
Trf2,Trf2-PE-4979,1,9
alphaTub67C,alphaTub67C-PA-639,0,1
Gycbeta100B,Gycbeta100B-PA-1659,23,0
Lsd-1,Lsd-1-PA-946,1,0
CG14785,CG14785-PA-798,0,8
l(2)tid,l(2)tid-PA-855,1,0
CG14683,CG14683-PA-147,4,3
ppk16,ppk16-PA-20,0,1
Fbp1,Fbp1-PA-2526,5,14
eIF3-S8,eIF3-S8-PA-865,1,3
CG34295,CG34295-PA-156,159,0
CG3704,CG3704-PA-510,1,0
MED30,MED30-PA-844,8,0
CG3223,CG3223-PA-1140,8,25
not,not-PB-680,0,2
CG3223,CG3223-PA-1149,4,0
CG6509,CG6509-PA-5307,3,3
melt,melt-PB-2923,0,1
Atg1,Atg1-PA-1696,1,0
CG3430,CG3430-PA-1733,77,113
CG1146,CG1146-PA-153,0,16
edl,edl-PA-408,44,51
mars,mars-PA-2655,0,17
CG10650,CG10650-PA-840,4,1
CG16781,CG16781-PA-562,1,0
CG2310,CG2310-PA-675,2,0
wol,wol-PA-447,14,0
CG1941,CG1941-PA-378,3,0
CG9886,CG9886-PA-1080,5,0
mthl10,mthl10-PA-926,8,0
CG14997,CG14997-PA-876,7,10
pgant3,pgant3-PA-1464,1,0
Drp1,Drp1-PA-1702,2,2
dsf,dsf-PA-305,70,0
CG1311,CG1311-PA-1224,6,0
CG17323,CG17323-PA-1161,1,0
CG14100,CG14100-PA-937,47,37
Cap,Cap-PA-1384,0,1
zf30C,zf30C-PA-1498,5,2
EfSec,EfSec-PA-34,0,1
milt,milt-PA-1944,0,1
CG3348,CG3348-PA-29,1,0
Sc2,Sc2-PA-535,1,2
CG9350,CG9350-PA-465,93,0
CG10467,CG10467-PA-964,0,70
RhoGAP92B,RhoGAP92B-PA-2074,0,126
NtR,NtR-PA-888,0,1
Tango14,Tango14-PA-342,5,1
milt,milt-PD-716,1,0
CG15414,CG15414-PA-634,0,2
hang,hang-PA-4353,0,1
sub,sub-PA-934,1,4
CG6700,CG6700-PA-546,3,0
CG1681,CG1681-PA-170,3,0
Pde8,Pde8-PA-2583,2,0
Mal-B2,Mal-B2-PA-1098,1,0
Rtnl1,Rtnl1-PF-487,3,0
pall,pall-PA-684,58,0
CG18231,CG18231-PB-154,0,1
CG34041,CG34041-PC-1205,1,0
CG18815,CG18815-PA-183,78,103
asf1,asf1-PA-628,1,0
CG8388,CG8388-PA-287,4,2
CG14299,CG14299-PC-6261,0,1
Nop60B,Nop60B-PG-650,22,0
CG5802,CG5802-PA-684,0,1
Rapgap1,Rapgap1-PD-2016,0,1
Ubpy,Ubpy-PA-2263,8,3
UGP,UGP-PA-870,0,1
cora,cora-PA-3052,1,0
CG2453,CG2453-PA-729,12,0
CG14997,CG14997-PA-64,1,1
eIF2B-beta,eIF2B-beta-PA-732,1,0
granny-smith,granny-smith-PE-1158,1,0
CG34133,CG34133-PB-1876,0,1
CG4098,CG4098-PA-657,54,23
CG6353,CG6353-PA-135,31,10
sowah,sowah-PD-363,0,6
CG5210,CG5210-PA-351,1,0
CG32834,CG32834-PB-1604,7,0
wls,wls-PA-561,0,2
app,app-PL-1998,2,3
ATPsyn-d,ATPsyn-d-PA-379,45,21
Hel25E,Hel25E-PA-234,14,19
Der-1,Der-1-PA-366,1,0
Der-1,Der-1-PA-360,2,0
Atg9,Atg9-PA-1127,0,2
CG17928,CG17928-PA-1203,0,1
sec15,sec15-PA-1668,0,2
Gr64b,Gr64b-PA-831,1,3
CG4497,CG4497-PA-1081,0,3
CG31029,CG31029-PA-2493,1,1
CG14605,CG14605-PA-45,0,4
Blimp-1,Blimp-1-PA-3529,0,1
CG7156,CG7156-PA-2023,0,1
Msr-110,Msr-110-PA-1241,1,0
CG4586,CG4586-PA-735,0,1
CG11961,CG11961-PA-1697,8,13
sick,sick-PE-748,0,5
Pez,Pez-PA-2538,0,1
CG42269,CG42269-PE-1719,0,26
sec6,sec6-PA-1606,3,1
CG10948,CG10948-PC-2227,8,0
CG4820,CG4820-PB-866,6,2
LKR,LKR-PA-2724,1,1
Rme-8,Rme-8-PA-4753,1,0
Sr-CII,Sr-CII-PA-735,1,0
