gene,llr.sam,llr.ore,llr.diff,gc,size,empirical.p,empirical.p.sam,empirical.p.ore,empirical.q.sam,empirical.q.ore,empirical.q
FBgn0032446,0.517471,0.504198,0.013273,0.451113216485,21110,0.321,0.075,0.075,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0011826,0.00382666,0.0542424,0.05041574,0.411708710138,25212,0.145,0.595,0.225,0.998558072487644,0.995700153767299,0.998516850418328
FBgn0036831,0.00416653,0.00399772,0.00016881,0.42231755697,21678,0.893,0.617,0.614,0.998558072487644,0.998581876332623,0.999306912442396
FBgn0031374,0.0051267,0.00271889,0.00240781,0.42959833533,79295,0.526,0.574,0.669,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0263581,0.0212203,0.0412456,0.0200253,0.416736053289,21618,0.245,0.374,0.252,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0263586,0.0455558,0.0494035,0.0038477,0.426341553524,21654,0.469,0.308,0.29,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0263587,0.246533,0.24236,0.00417300000000001,0.426917102104,21243,0.462,0.103,0.101,0.994050955414013,0.993931506849315,0.998516850418328
FBgn0263588,0.0779425,0.0215063,0.0564362,0.433680857226,20718,0.127,0.217,0.38,0.995301988178399,0.997168459245821,0.998516850418328
FBgn0263589,0.0484828,0.0443835,0.0040993,0.429086489771,24685,0.451,0.279,0.282,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0263582,0.0314286,0.0345666,0.003138,0.431963427718,21437,0.47,0.355,0.327,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0263583,0.00795552,0.0146427,0.00668718,0.418168604651,20640,0.407,0.463,0.395,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0036827,0.0037422,0.00505043,0.00130823,0.43154873918,21256,0.604,0.624,0.548,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0263584,0.044314,0.0422476,0.0020664,0.388781691721,22285,0.491,0.273,0.268,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0263585,1.08685,1.13618,0.0493299999999999,0.42276024309,20404,0.148,0.029,0.032,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0034758,0.00150107,0.00129249,0.00020858,0.43401539328,21308,0.832,0.741,0.751,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0034759,0.00138335,0.00113162,0.00025173,0.439670758398,21018,0.796,0.737,0.757,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0031859,1.25652,1.32408,0.0675599999999998,0.427817476998,21411,0.103,0.015,0.014,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0260436,0.00765612,0.00784801,0.000191890000000001,0.460863274656,20735,0.863,0.498,0.5,0.998558072487644,0.997168459245821,0.999306912442396
FBgn0016920,0.0476614,0.0453491,0.0023123,0.426160823223,43439,0.538,0.3,0.302,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0262170,0.0199176,0.00859821,0.01131939,0.426119366387,20391,0.313,0.418,0.469,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0263580,0.00571928,0.0302651,0.02454582,0.42163714696,20890,0.245,0.546,0.349,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0262476,0.00285299,0.000470341,0.002382649,0.433449455481,31863,0.501,0.649,0.843,0.998773974595171,0.999132695756127,0.998516850418328
FBgn0063298,0.0328143,0.0160487,0.0167656,0.44346796594,21961,0.247,0.327,0.401,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0263590,0.246146,0.143444,0.102702,0.477730264738,20813,0.065,0.1,0.131,0.992682926829268,0.995700153767299,0.998516850418328
FBgn0015129,0.214284,0.187851,0.026433,0.452999194847,49680,0.219,0.142,0.148,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0038223,0.000441155,0.00116655,0.000725395,0.427245983254,26514,0.707,0.887,0.801,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0041164,0.00618591,0.00311117,0.00307474,0.434688650552,24988,0.449,0.515,0.61,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0011224,0.00325994,0.00356465,0.00030471,0.405185586829,162296,0.714,0.605,0.59,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0036158,0.00629534,4.04139e-05,0.0062549261,0.385722565688,20704,0.361,0.512,0.953,0.998558072487644,0.999491150442478,0.998516850418328
FBgn0039049,0.00024378,0.000248866,5.08599999999998e-06,0.448785201546,21732,0.995,0.905,0.889,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0032445,0.309143,0.305538,0.00360500000000002,0.446426863102,20906,0.453,0.105,0.102,0.994050955414013,0.993931506849315,0.998516850418328
FBgn0034187,9.63128e-05,0.000115445,1.91322e-05,0.465438175775,23769,0.971,0.906,0.926,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0035976,0.00412913,0.00381647,0.00031266,0.3991736097,29526,0.772,0.582,0.584,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0032087,0.00658007,0.00282377,0.0037563,0.375264779511,20772,0.422,0.498,0.674,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0032088,0.00430537,0.00125571,0.00304966,0.380306066679,21956,0.438,0.611,0.812,0.998558072487644,0.999132695756127,0.998516850418328
FBgn0026238,0.441062,0.471856,0.030794,0.368953737109,31321,0.166,0.07,0.057,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0050438,0.0565108,0.0319135,0.0245973,0.375240107568,72884,0.201,0.252,0.33,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037149,0.0301014,0.03179,0.0016886,0.444090368609,21025,0.534,0.365,0.346,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0035268,0.00697931,0.0067875,0.00019181,0.538418152631,23049,0.809,0.474,0.489,0.99798553320474,0.997168459245821,0.998516850418328
FBgn0033413,0.00175432,0.00217369,0.00041937,0.426438555092,22036,0.793,0.752,0.724,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0259950,0.00383829,0.00454482,0.00070653,0.405524808234,20598,0.598,0.571,0.513,0.998558072487644,0.997452162685604,0.998516850418328
FBgn0262144,0.0115493,0.00608148,0.00546782,0.408545837208,20431,0.374,0.381,0.476,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0038099,0.022197,0.0699953,0.0477983,0.431918851878,22576,0.143,0.389,0.217,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0031692,0.787284,0.842666,0.055382,0.434471153846,20800,0.135,0.046,0.041,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0034432,0.486919,0.698402,0.211483,0.41959947323,22021,0.044,0.081,0.062,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0041105,0.00272876,0.00214154,0.00058722,0.410726950355,22560,0.727,0.644,0.701,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0037786,0.0054753,0.00510923,0.00036607,0.411377134373,21552,0.795,0.528,0.544,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0262143,0.00652982,0.00382825,0.00270157,0.408536585366,20336,0.444,0.468,0.59,0.997872806401797,0.998581876332623,0.998516850418328
FBgn0261060,0.00604289,0.00363742,0.00240547,0.405454456271,20387,0.437,0.459,0.585,0.997872806401797,0.998581876332623,0.998516850418328
FBgn0042085,0.00284086,0.0022993,0.00054156,0.459484560019,25842,0.721,0.697,0.733,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0013348,0.00275116,0.000321442,0.002429718,0.407720337965,24973,0.451,0.66,0.891,0.998773974595171,0.999491150442478,0.998516850418328
FBgn0033079,0.00105576,0.000711646,0.000344114,0.469021475504,22677,0.761,0.783,0.825,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0086408,0.0123796,0.0311672,0.0187876,0.474531688764,28133,0.216,0.396,0.313,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0261872,0.776037,0.982075,0.206038,0.434699751089,25712,0.043,0.051,0.032,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0262527,0.00414724,0.00473867,0.00059143,0.434047390671,28149,0.71,0.591,0.554,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0015614,0.00497039,0.011592,0.00662161,0.437307408533,23041,0.366,0.567,0.421,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0000246,0.000756724,0.00051898,0.000237744,0.439541918755,23140,0.808,0.803,0.832,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0010424,0.121755,0.221664,0.099909,0.433777217923,22228,0.085,0.161,0.112,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0036696,0.0539912,0.161402,0.1074108,0.432330280564,20637,0.074,0.261,0.128,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0033221,0.0926894,0.0707923,0.0218971,0.444481862792,20786,0.225,0.194,0.214,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0086758,0.000986149,0.000578033,0.000408116,0.415093568685,73422,0.764,0.804,0.857,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0021906,0.00484466,0.00522498,0.00038032,0.463145649139,21490,0.771,0.574,0.567,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0037146,0.00266495,0.00247027,0.00019468,0.462354709112,32607,0.846,0.681,0.703,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0034837,0.0060567,0.00697541,0.00091871,0.450486440758,21277,0.64,0.536,0.514,0.998558072487644,0.997489602053915,0.998516850418328
FBgn0036704,0.00472511,0.00367502,0.00105009,0.418269004748,21271,0.629,0.578,0.585,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0040063,6.20474e-05,0.000563114,0.0005010666,0.450658048803,21351,0.72,0.942,0.827,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0261284,0.55573,0.492047,0.0636829999999999,0.418578812618,20701,0.129,0.067,0.082,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0004646,0.446599,0.331346,0.115253,0.437886122329,37391,0.068,0.063,0.095,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0030441,0.000363499,0.000354592,8.907e-06,0.397282058696,20751,0.984,0.894,0.888,0.999263237104939,0.999132695756127,0.999788439768263
FBgn0030440,0.0957216,0.0403893,0.0553323,0.406365335762,20863,0.151,0.191,0.255,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0050001,0.490243,0.245726,0.244517,0.471142412878,21866,0.019,0.072,0.116,0.992682926829268,0.995700153767299,0.993993399339934
FBgn0040384,1.83398e-05,0.000143709,0.0001253692,0.427714110119,27661,0.902,0.968,0.919,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0005654,0.0100531,0.0220627,0.0120096,0.457840952101,23779,0.316,0.462,0.389,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0260437,0.0075391,0.00914311,0.00160401,0.454448536538,20636,0.548,0.49,0.437,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0033100,0.0390747,0.0330205,0.0060542,0.449576818247,20913,0.424,0.35,0.36,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0033808,0.00186565,0.000906439,0.000959211,0.454796214391,21027,0.639,0.735,0.8,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0085344,0.0100531,0.0220627,0.0120096,0.457840952101,23779,0.316,0.462,0.389,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0027532,0.000670423,0.000537673,0.00013275,0.451442503048,24610,0.875,0.838,0.845,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0032074,0.0016266,0.00581654,0.00418994,0.440131935659,22132,0.409,0.716,0.503,0.999263237104939,0.997168459245821,0.998516850418328
FBgn0037151,0.0220113,0.0189853,0.003026,0.450096618357,20700,0.499,0.408,0.424,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037150,0.0122737,0.0109065,0.0013672,0.447469003449,21454,0.574,0.434,0.429,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0030587,0.00106398,0.00132812,0.00026414,0.426056968828,22328,0.851,0.805,0.783,0.999263237104939,0.999132695756127,0.999164239545207
FBgn0032050,0.637735,0.768548,0.130813,0.432124994467,22593,0.064,0.049,0.031,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0262610,0.000109491,2.07026e-07,0.000109283974,0.426985358286,20626,0.923,0.944,0.995,0.999263237104939,0.999859091211496,0.999306912442396
FBgn0034478,0.000378649,0.00108748,0.000708831,0.383273223511,20518,0.692,0.905,0.828,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0037657,0.0529057,0.0464104,0.0064953,0.423040172822,24071,0.426,0.277,0.295,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0000274,0.044231,0.0259574,0.0182736,0.451948893621,21602,0.268,0.328,0.397,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039796,0.00841457,0.0052354,0.00317917,0.447414029007,21926,0.476,0.468,0.541,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0025640,0.190488,0.105697,0.084791,0.476570570007,21298,0.07,0.11,0.147,0.994050955414013,0.995700153767299,0.998516850418328
FBgn0051229,0.00210823,0.00286772,0.00075949,0.464120697784,21210,0.683,0.718,0.682,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0034841,0.0643941,0.178325,0.1139309,0.438750238141,20996,0.065,0.228,0.134,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0016970,0.0122018,8.42114e-05,0.0121175886,0.450696780394,20810,0.338,0.45,0.927,0.997872806401797,0.999491150442478,0.998516850418328
FBgn0025635,0.035085,0.0329246,0.0021604,0.466524216524,22464,0.494,0.306,0.308,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0050115,4.23024e-08,5.48632e-06,5.4440176e-06,0.439461074759,77636,0.984,0.998,0.974,0.999859091211496,0.999522676579926,0.999788439768263
FBgn0051627,0.13804,0.13143,0.00661,0.448594108646,20912,0.404,0.182,0.172,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0034840,0.0323138,0.0559023,0.0235885,0.438725375509,21371,0.199,0.328,0.25,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0029825,0.0997355,0.0582645,0.041471,0.415826292359,22014,0.14,0.155,0.207,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0259991,0.0032572,0.00379708,0.00053988,0.475645683983,20366,0.667,0.634,0.597,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0030582,0.0030062,0.00937048,0.00636428,0.429309177108,23624,0.398,0.667,0.427,0.998773974595171,0.997168459245821,0.998516850418328
FBgn0030594,0.00149027,0.0013567,0.00013357,0.405675318962,22730,0.825,0.75,0.755,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0030595,0.0300042,0.027467,0.0025372,0.41131031852,20972,0.479,0.33,0.334,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0052591,2.90468,2.88387,0.02081,0.412363940832,21498,0.237,0.014,0.016,0.988123359580053,0.980854406130268,0.998516850418328
FBgn0030593,0.00267584,0.00236523,0.00031061,0.403069227182,23589,0.711,0.655,0.667,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0030591,0.608167,0.551995,0.056172,0.388462245085,27215,0.112,0.046,0.047,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0030589,0.0649877,0.0654043,0.000416600000000003,0.416738528571,22033,0.751,0.2,0.193,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0030586,0.00602192,0.00595885,6.30700000000001e-05,0.441659541916,22223,0.924,0.513,0.504,0.998558072487644,0.997168459245821,0.999306912442396
FBgn0052590,0.000425849,0.000293066,0.000132783,0.454741482582,20869,0.882,0.86,0.874,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0030584,0.000983458,0.000806056,0.000177402,0.451992666216,20726,0.852,0.809,0.812,0.999263237104939,0.999132695756127,0.999164239545207
FBgn0039564,0.0898436,0.0842075,0.00563609999999999,0.476549600607,22409,0.371,0.171,0.17,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0051131,0.0368636,0.0555819,0.0187183,0.470008952551,21223,0.234,0.292,0.217,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0039339,0.000166149,0.000151357,1.4792e-05,0.457533152969,22547,0.978,0.923,0.914,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0051253,0.0369834,0.0480859,0.0111025,0.483202186307,21223,0.256,0.294,0.246,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0039563,0.109627,0.108809,0.000817999999999999,0.472326730429,22061,0.6,0.151,0.154,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0040212,0.0112965,0.0175728,0.0062763,0.445803152961,23470,0.378,0.421,0.38,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039338,0.00343706,0.00378821,0.00035115,0.457670579751,24959,0.795,0.663,0.633,0.998773974595171,0.998845986788526,0.998516850418328
FBgn0037602,0.0223643,0.0182413,0.004123,0.445097750992,20409,0.433,0.39,0.387,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0000447,0.0192462,0.0152554,0.0039908,0.451528863294,21879,0.45,0.42,0.435,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0024326,0.000362756,0.000775106,0.00041235,0.440499784576,23210,0.725,0.858,0.811,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0259993,0.000555437,0.000542552,1.2885e-05,0.480443500826,21195,0.973,0.85,0.852,0.999263237104939,0.999132695756127,0.999788439768263
FBgn0032914,0.00580036,0.00615482,0.00035446,0.418448122592,23623,0.786,0.537,0.502,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0004107,5.84519e-06,0.0119145,0.01190865481,0.438680536545,21918,0.293,0.971,0.401,0.999513714866238,0.997168459245821,0.998516850418328
FBgn0000360,0.000407294,0.00155717,0.001149876,0.428145664525,21474,0.617,0.884,0.755,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0040340,0.00339706,0.00334442,5.26400000000001e-05,0.527622841965,22590,0.918,0.63,0.619,0.998558072487644,0.998581876332623,0.999306912442396
FBgn0015829,0.214002,0.363336,0.149334,0.466144244756,21311,0.049,0.117,0.086,0.995014436424209,0.993931506849315,0.998516850418328
FBgn0032047,0.00184307,0.000928701,0.000914369,0.441469402881,21587,0.624,0.723,0.808,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0032048,0.0705331,0.193172,0.1226389,0.437859164594,34977,0.063,0.236,0.142,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0035526,0.00824674,0.0259206,0.01767386,0.472012168622,23010,0.228,0.437,0.335,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0030900,0.000424214,0.000538735,0.000114521,0.426184889723,21310,0.915,0.878,0.868,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0035161,0.000144079,2.85464e-05,0.0001155326,0.442348719938,20624,0.883,0.924,0.967,0.999263237104939,0.999522676579926,0.999306912442396
FBgn0029911,0.053635,0.0618636,0.0082286,0.484774267287,24498,0.304,0.238,0.199,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0051205,0.312599,0.422857,0.110258,0.429647642207,20973,0.067,0.082,0.055,0.992682926829268,0.993931506849315,0.998516850418328
FBgn0028537,0.00275669,0.00117472,0.00158197,0.398616285258,20669,0.523,0.665,0.793,0.998773974595171,0.999132695756127,0.998516850418328
FBgn0051835,0.00431798,0.00236131,0.00195667,0.400914059555,21224,0.467,0.551,0.684,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0052638,0.0313163,0.0527677,0.0214514,0.407554595262,25918,0.227,0.31,0.228,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0040342,0.000129176,0.000424207,0.000295031,0.516605335787,21740,0.741,0.928,0.853,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0040512,0.452939,1.11577,0.662831,0.425106208031,21891,0.007,0.066,0.028,0.992682926829268,0.984784741144414,0.975043165467626
FBgn0083228,0.00428326,0.00369812,0.00058514,0.428668793108,36681,0.727,0.607,0.614,0.998558072487644,0.998581876332623,0.998516850418328
FBgn0036998,7.59213e-07,3.02951e-05,2.9535887e-05,0.438410974564,20994,0.944,0.986,0.947,0.999612146075728,0.999491150442478,0.999309817877329
FBgn0063375,0.0357445,0.0479484,0.0122039,0.395945407452,20076,0.307,0.322,0.259,0.997872806401797,0.996749552772809,0.998516850418328
FBgn0086039,0.00816526,0.0140862,0.00592094,0.480819051415,20072,0.359,0.444,0.394,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0086075,0.0112799,0.0235583,0.0122784,0.390551102703,20087,0.286,0.41,0.342,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0260002,0.00403386,0.00418101,0.00014715,0.461894799761,20076,0.887,0.612,0.609,0.998558072487644,0.998581876332623,0.999306912442396
FBgn0039411,0.470163,0.154965,0.315198,0.417982383247,42119,0.025,0.083,0.148,0.992682926829268,0.995700153767299,0.998516850418328
FBgn0032127,0.00760988,0.000125488,0.007484392,0.447230833295,21613,0.367,0.492,0.911,0.998558072487644,0.999491150442478,0.998516850418328
FBgn0023097,0.000793663,0.000629522,0.000164141,0.445646377695,39381,0.863,0.82,0.845,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0052457,0.073491,0.0882397,0.0147487,0.34796314258,20620,0.263,0.213,0.182,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0035504,0.0100443,0.024016,0.0139717,0.438981675281,23411,0.268,0.412,0.347,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0260226,0.00255179,0.00123947,0.00131232,0.437939340314,20343,0.569,0.663,0.756,0.998773974595171,0.999132695756127,0.998516850418328
FBgn0040565,0.0483581,0.040715,0.0076431,0.418281732987,20381,0.398,0.266,0.272,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0260223,0.0221369,0.0377786,0.0156417,0.467762749128,20923,0.26,0.357,0.293,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0085317,4.57949e-05,0.000223076,0.0001772811,0.425170731707,20500,0.882,0.961,0.916,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0260224,1.4966,1.0487,0.4479,0.455403333972,20876,0.008,0.007,0.023,0.988123359580053,0.984784741144414,0.975043165467626
FBgn0260222,0.00612767,0.00714457,0.0010169,0.461651081515,21174,0.63,0.528,0.511,0.998558072487644,0.997168459245821,0.998516850418328
FBgn0260225,0.81388,0.861959,0.048079,0.436591809775,21196,0.141,0.04,0.036,0.992682926829268,0.984784741144414,0.998516850418328
FBgn0027360,0.0221369,0.0377786,0.0156417,0.467762749128,20923,0.259,0.356,0.292,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0003375,3.71319e-06,1.29333e-05,9.22011e-06,0.416240963855,20750,0.983,0.972,0.959,0.999513714866238,0.999491150442478,0.999788439768263
FBgn0038523,0.00208118,0.00232197,0.00024079,0.420604594921,20675,0.835,0.703,0.693,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0051704,0.00233203,0.00350834,0.00117631,0.400275576989,20321,0.566,0.688,0.603,0.999263237104939,0.998581876332623,0.998516850418328
FBgn0033636,6.5413e-05,5.87024e-08,6.53542976e-05,0.442011553792,56951,0.914,0.945,0.998,0.999263237104939,0.999859091211496,0.999306912442396
FBgn0029526,0.00363228,0.00338356,0.00024872,0.463431305537,21945,0.825,0.628,0.652,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0037560,0.240067,0.239726,0.000341000000000008,0.447385805965,21192,0.775,0.141,0.122,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0260228,0.000127914,0.000954984,0.00082707,0.411789976134,20950,0.662,0.916,0.816,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0053222,0.00389657,0.00176585,0.00213072,0.450669115718,22866,0.532,0.619,0.723,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0027581,0.00947301,0.244559,0.23508599,0.430961832061,32750,0.022,0.444,0.087,0.997872806401797,0.993931506849315,0.995636363636364
FBgn0038067,0.0363205,0.0276022,0.0087183,0.459889544136,21366,0.374,0.344,0.371,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0051600,0.0027386,0.000269636,0.002468964,0.394945232112,21089,0.461,0.691,0.912,0.999263237104939,0.999491150442478,0.998516850418328
FBgn0032968,9.41046e-05,0.00112205,0.0010279454,0.399734458723,21089,0.59,0.938,0.791,0.999263237104939,0.999132695756127,0.998516850418328
FBgn0034529,2.87567,2.9274,0.0517300000000001,0.449618042925,24741,0.163,0.002,0.003,0.926707692307692,0.926707692307692,0.998516850418328
FBgn0037650,0.000466342,0.000428439,3.7903e-05,0.447690767838,20981,0.955,0.859,0.85,0.999263237104939,0.999132695756127,0.999620426829268
FBgn0250824,0.000809128,0.000657465,0.000151663,0.471551430931,20581,0.852,0.827,0.834,0.999263237104939,0.999132695756127,0.999164239545207
FBgn0053317,0.0041838,0.00260955,0.00157425,0.399313388916,20390,0.516,0.575,0.659,0.998558072487644,0.998845986788526,0.998516850418328
FBgn0260243,0.000117441,0.000123053,5.612e-06,0.448193852367,22285,0.992,0.932,0.919,0.999263237104939,0.999491150442478,0.999788439768263
FBgn0260660,0.0379688,0.0218539,0.0161149,0.411986324328,74585,0.266,0.291,0.344,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0064115,0.00172915,0.00281707,0.00108792,0.465298593498,21685,0.608,0.733,0.67,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0004407,0.00172915,0.00281707,0.00108792,0.465298593498,21685,0.607,0.732,0.669,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0000153,0.00128022,0.00239617,0.00111595,0.507551808922,22776,0.538,0.763,0.675,0.999263237104939,0.998845986788526,0.998516850418328
FBgn0015271,0.00301545,0.00357399,0.00055854,0.472995994291,21719,0.67,0.652,0.61,0.998773974595171,0.998581876332623,0.998516850418328
FBgn0261548,0.000421411,0.000317,0.000104411,0.443334610035,99214,0.903,0.865,0.891,0.999263237104939,0.999491150442478,0.999306912442396
FBgn0029590,0.149178,0.188493,0.039315,0.436065416985,20912,0.156,0.151,0.14,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0035585,0.00281474,0.061299,0.05848426,0.421963362173,20689,0.145,0.682,0.239,0.998773974595171,0.995700153767299,0.998516850418328
FBgn0261569,0.302654,0.144068,0.158586,0.392726455672,93462,0.047,0.1,0.146,0.992682926829268,0.995700153767299,0.998516850418328
FBgn0037280,0.0552866,0.0501481,0.0051385,0.419876877157,21442,0.445,0.254,0.254,0.997872806401797,0.995700153767299,0.998516850418328
FBgn0037654,0.0188629,0.00857323,0.01028967,0.457850634187,21839,0.34,0.425,0.466,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0037655,0.0218569,0.00809265,0.01376425,0.456775084257,24627,0.303,0.412,0.491,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0038073,0.026493,0.0208245,0.0056685,0.466003093685,29738,0.403,0.35,0.368,0.997872806401797,0.997168459245821,0.998516850418328
FBgn0039798,0.00707479,0.00685316,0.00022163,0.450637499603,31451,0.826,0.514,0.522,0.998558072487644,0.997780642923219,0.998516850418328
FBgn0030882,0.00304297,0.00305945,1.64800000000001e-05,0.435400605727,29056,0.973,0.644,0.618,0.998558072487644,0.998581876332623,0.999788439768263
FBgn0038839,0.028757,0.00449591,0.02426109,0.416695819486,22868,0.209,0.33,0.531,0.997872806401797,0.997780642923219,0.998516850418328
FBgn0011785,0.0682759,0.070242,0.0019661,0.48875,29600,0.471,0.201,0.19,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0039182,0.0824846,0.0842707,0.0017861,0.487670461402,24859,0.477,0.177,0.16,0.995301988178399,0.995700153767299,0.998516850418328
FBgn0028471,0.000516807,0.000423995,9.2812e-05,0.485311447811,23760,0.885,0.842,0.854,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0260645,0.00150932,0.00158855,7.923e-05,0.45096887845,20436,0.908,0.761,0.739,0.999263237104939,0.999132695756127,0.999306912442396
FBgn0260646,0.631684,1.72861,1.096926,0.419843573221,20329,0.002,0.058,0.035,0.992682926829268,0.984784741144414,0.971548387096774
