"stock","p.deletion","p.background","p.interaction","chrom","start","stop","q.deletion","q.interaction","deletion.effect","background.effect","interaction.effect"
"8098",0.559990878472571,3.39339909136976e-16,0.151936814675527,"3L",16654384,17042518,0.260996003750397,0.121569974757984,-0.107142857142855,1.97619047619048,0.440476190476188
"8099",4.65177612611956e-08,8.03452451074072e-16,3.58143615285593e-06,"3L",16884176,17605270,2.68839695815606e-07,1.26381749332957e-05,1.41714285714286,2.04,-1.78603174603175
"8100",0.39178189872345,2.74826642683421e-17,4.83300209414137e-09,"3L",17480563,18132399,0.207726765404148,3.24455304215404e-08,-0.200000000000003,2.23478260869565,-1.91335403726708
"8101",0.000288813881419554,2.21239994251142e-15,0.000103883981538625,"3L",21526907,21873785,0.00081421442438272,0.000283105928787773,-0.711309523809525,1.97619047619048,-1.23313492063492
"8102",0.0692280237211922,1.20293544135758e-13,0.389172092981177,"3L",22828597,22991401,0.0715891364038134,0.242348966776631,-0.423809523809521,1.97619047619048,0.298809523809521
"8103",0.99999999999999,1.37956853801309e-10,0.376219237604355,"3R",1426351,1449817,0.377731461539402,0.238052909531758,-3.33982071031119e-15,2.26666666666667,0.333333333333337
"8104",0.0510322336402701,4.39246971282352e-19,0.00480673003553389,"3R",12882199,13507523,0.0578294405956784,0.00767576492959528,-0.385964912280703,2.18840579710145,-0.78577421815408
"8105",0.855717415157121,2.11249994133948e-40,2.23502496505989e-07,"3R",21862598,22624704,0.34343335176027,1.02530453896382e-06,-0.0278637770897774,2.31376518218624,-1.27633202710603
"8107",0.0201416788840251,8.53746563448471e-40,2.12983463848279e-16,"3R",22966066,23089591,0.0273893248897924,6.51366064128131e-15,-0.377450980392148,2.31053351573187,-1.98910494430331
"8469",0.0219713964146573,1.2939952252967e-34,6.69955809249123e-10,"2L",9973195,10280557,0.0293593298267011,5.26865625625845e-09,-0.285714285714282,2.41798941798942,-1.20746310219995
"8673",0.366721570990932,2.2376536702382e-15,0.541730327959431,"2L",431096,574741,0.19947207598334,0.304927113239945,-0.285714285714279,2.36134453781513,-0.250233426704021
"8680",0.321560799360886,3.51753365679001e-10,0.593595807038222,"3R",606794,1090605,0.18121025961329,0.328082626919038,0.298701298701302,2.15584415584416,-0.22727272727273
"8681",0.36848045009872,4.89264966185599e-11,0.946230326389906,"3R",1510301,1833866,0.199958298794051,0.434290462564927,-0.272727272727276,2.15584415584416,0.0259740259740295
"8682",0.182570439362339,2.09187594819418e-21,0.043904574080809,"3R",3803496,4478856,0.129382385318491,0.0466752080738264,-0.333333333333336,2.18840579710145,0.611594202898553
"8683",0.136074952806987,3.01631750669676e-42,2.5760520309343e-07,"3R",14568649,14991505,0.109988363535823,1.14362777116125e-06,-0.263157894736844,2.31376518218624,-1.24709851551957
"8684",0.0721915741867542,1.78698368846233e-21,0.175870222650932,"3R",18413403,19047691,0.0726871768809833,0.136744794589774,-0.333333333333337,2.18840579710145,0.350055741360092
"8685",0.397117177222555,7.74469304030836e-22,0.000394994112238296,"3R",2916249,3919805,0.208641442895142,0.000891153553619835,-0.214285714285715,2.343853820598,-1.20099667774086
"8702",0.0177327973171646,1.939524777844e-22,4.23721342483125e-05,"3L",8738426,8972087,0.024935157090009,0.000121487293904832,-0.548611111111121,2.02916666666667,1.24861111111112
"8909",3.61991244981023e-09,6.739133737109e-37,0.0138875124725148,"2R",6364289,6707491,2.32450319452954e-08,0.0184407367083087,-0.777280191073293,2.1173233546115,-0.554104963806887
"8910",5.06719876370185e-23,8.85944856126168e-44,0.00490134862871876,"2R",7084917,7552896,1.67341817384762e-21,0.00770902222513617,-1.31546610169491,2.13608490566039,-0.527886245825926
"8911",4.87260832298475e-15,1.716870754817e-35,0.904396636590808,"2R",7340485,7552896,6.62593486806031e-14,0.425524749085339,-1.18692782627208,2.11732335461149,0.0263144283705471
"8912",4.2304491283558e-05,1.25886440954635e-46,0.407026213898603,"2R",7487611,7876225,0.00013974082863067,0.248141835644039,-0.534132534132542,2.11732335461148,-0.157293188698963
"8913",0.145476255817828,7.39584527767166e-45,0.88385205523036,"2R",10146550,10462062,0.114387710008031,0.419443370339715,0.200877192982465,2.12360446570973,0.0263955342902605
"8914",0.0479021565155062,8.86345926531724e-16,0.0251048256557053,"2R",11260565,11887804,0.0553681038699636,0.029404317212408,-0.466666666666665,1.98550724637681,0.693280632411067
"8915",0.00839617270127332,3.99452326510654e-34,0.000585828362090767,"2R",11887814,12017662,0.013276063374859,0.00121238486039789,0.380288957688341,2.12360446570973,-0.86730194470133
"8916",0.784443108758034,5.11431105405945e-56,0.297589620015971,"2R",12744676,12984808,0.321208220136225,0.200761008016642,0.0329268292683,2.12941176470589,0.187661406025816
"8918",0.138611097736269,4.56516234180767e-53,0.947816379905472,"2R",14176374,15116496,0.110586122513329,0.434290462564927,0.161191749427047,2.11732335461148,-0.010620208236664
"8919",5.80124552002145e-07,2.65527169140268e-19,0.000277923834538659,"3R",5336031,5874333,2.68216704960857e-06,0.000665196115775624,-0.985507246376817,2.18840579710145,-1.08168642951251
"8920",0.112309860682175,3.04309429149632e-19,0.00613148684349785,"3R",7394904,8269738,0.0973395310075867,0.00937594492159183,-0.312499999999999,2.22596153846154,-0.759294871794874
"8921",0.0407914920088278,1.55939300260975e-10,0.975838301931212,"3R",9085471,9809634,0.0483581369008146,0.441044407447248,-0.511111111111112,2.26666666666667,0.011111111111112
"8922",0.0250296938340983,9.24158125278672e-39,4.69374075157384e-13,"3R",15052016,15660809,0.0325064928893747,7.59962091100501e-12,-0.340277777777787,2.30000000000001,-1.82083333333333
"8923",0.289285264280639,2.13958159034775e-08,0.387916316020948,"3R",17706717,18413461,0.17103466280119,0.242114728219278,0.363636363636367,2.15584415584416,-0.392207792207797
"8924",0.224125937451755,6.13455043541371e-11,0.920425108209483,"3R",17959510,18552029,0.14750755752081,0.429396200653673,-0.33333333333333,2.21212121212121,0.037878787878785
"8925",3.04619164941672e-05,7.93514943591319e-38,2.71577223191074e-13,"3R",25081045,25608389,0.000108337409754514,4.67191693554868e-12,-0.680555555555557,2.26891252955082,-1.82724586288416
"8931",0.321497863693122,1.91935993382157e-19,0.0945613234951536,"2R",3214456,3804428,0.18121025961329,0.0850577455098779,-0.166666666666665,1.98550724637681,0.403381642512076
"8939",0.174732162386541,6.76785532494111e-49,0.105602772415915,"2R",2556592,3074730,0.126228509583248,0.0921204607881863,0.162500000000001,2.13608490566037,-0.274794583079729
"8941",0.59199283854851,2.3565311638516e-34,0.900965846867668,"2R",3501429,4043550,0.268864369188571,0.425364777817398,-0.0746547219111619,2.12360446570974,-0.0249956277391862
"8942",0.682365962797156,9.2873830764293e-60,2.54420302124914e-06,"2R",17534119,17601689,0.289437923978811,9.46328230748541e-06,-0.0500000000000071,2.12941176470589,-0.807843137254892
"8957",3.53636832406541e-06,4.46886404535803e-31,0.000103142973195358,"3R",6710720,7394975,1.3856069767146e-05,0.000283105928787773,-0.992063492063503,2.343853820598,-1.23274270948689
"8959",0.496558540052467,1.91686851174233e-11,0.161505144868426,"3R",9509544,9809634,0.243199701782248,0.127740575831176,-0.150000000000002,2.26666666666667,0.483333333333335
"8960",0.00752538249116767,2.01280603982972e-24,6.1767052856968e-08,"3R",22937981,23405492,0.0122510924010103,3.20776660812522e-07,-0.479999999999994,2.21999999999999,-1.52
"8961",0.999999999999999,7.00336569970256e-09,0.144665368200549,"3R",24964617,25337875,0.377731461539402,0.116770179972866,4.91252642237283e-16,2.26666666666666,-0.666666666666667
"8962",0.13705596256504,6.11347666257737e-30,0.67911759149433,"3R",17459227,17868550,0.110383781008671,0.354695857980318,-0.314285714285716,2.34385382059801,0.113289036544852
"8963",0.265163257143319,4.55417075891709e-22,0.000200454695447352,"3R",18724275,19084137,0.161736751599958,0.000488269438442735,-0.280000000000006,2.22,-1.21999999999999
"8964",0.575025176051225,1.32770695170189e-09,0.444324574197566,"3R",15468450,16135241,0.264273402197078,0.26529017108287,-0.150000000000001,2.26666666666667,-0.316666666666667
"8965",0.222857206478136,2.74004867323293e-13,0.0620792700640454,"3R",1090655,1284574,0.14750755752081,0.0619097815434107,-0.272727272727274,2.15584415584416,0.594155844155845
"8967",0.342300291997636,1.49576543472396e-17,0.678525261340264,"3R",912842,1193526,0.189760491184552,0.354695857980318,-0.233333333333329,2.18840579710145,-0.130511060259348
"8968",0.44798783892395,3.98903762142477e-13,0.216453284990959,"3R",7059892,7445622,0.227608988797707,0.159299469997886,-0.15151515151515,2.21212121212121,0.406060606060606
"9062",0.513393686429201,1.64059028724847e-12,0.178786272280394,"2R",2873307,3421058,0.248809366629439,0.13823115067526,0.173076923076921,1.65625,-0.432985459662289
"9063",0.00187754223744912,6.28730012816374e-33,0.0995200991876574,"2R",4810235,5440757,0.00377421343785751,0.0886490472873442,-0.535185185185176,1.91858839972047,0.368911600279516
"9064",2.11519218009364e-05,3.34849460139031e-37,0.948272185497006,"2R",11016313,11498329,7.64019493402457e-05,0.434290462564927,-0.615826034430697,1.96669459572685,-0.0132062236338218
"9066",2.4684802673373e-16,3.56868020217701e-50,0.633115165300662,"2R",13738410,14299538,4.07601905291033e-15,0.33940368593448,-1.04071604071604,1.96669459572685,0.0783504493181882
"9067",0.511201574692209,1.12846758329462e-37,0.00336374953753969,"2R",15349955,15614252,0.24826746593537,0.00552628227581323,0.0890083632019067,1.91858839972048,0.545313289987671
"9068",0.00262237548173617,3.06139877190915e-36,0.284901595358296,"2R",20290110,20560724,0.00492860877019377,0.196045393303514,0.464814814814806,1.91858839972048,-0.235255066387137
"9069",0.427980752834807,2.244160355589e-58,7.12157900045032e-08,"2R",20290189,20830362,0.219372547030518,3.56398082408263e-07,0.0894706559263562,2.05260196905767,-1.17323133968704
"9070",0.228050451777688,2.9942247754941e-26,1.06811460968571e-06,"3L",8759532,8972087,0.147671709350927,4.14077143315066e-06,-0.237500000000001,2.02916666666667,1.27083333333333
"9071",1.50796203294429e-14,4.66217368797163e-19,0.0124550919789706,"3L",13932272,14030132,1.93665598900992e-13,0.016805000258436,-1.8375,2.02916666666667,-0.810984848484853
"9072",0.623159206076241,7.50156483169795e-22,0.00265634565476342,"3L",14030141,14070123,0.275970775214449,0.00462753009071458,0.100961538461539,2.02916666666667,-0.861745852187029
"9073",0.0979687474773369,1.56686875869475e-22,0.00045876290502475,"3L",13932272,14070123,0.089516195414692,0.00100476440178723,-0.3125,2.02916666666667,-0.966666666666666
"9074",0.685156841634747,9.90261620007466e-29,0.000828274128473691,"3L",14030141,14186794,0.290089451733959,0.00164014048101873,-0.0784313725490174,2.19934640522876,-0.885620915032681
"9075",0.214930300682854,2.57476415812473e-09,0.739247050141583,"3R",107408,216113,0.144435445357253,0.374035180440236,-0.400000000000002,2.26666666666667,-0.141666666666665
"9076",0.376689048332864,1.45281557751334e-11,0.632649408916003,"3R",3317426,3919805,0.202041370118022,0.33940368593448,0.227272727272729,2.15584415584416,0.177489177489176
"9077",1.00674022961862e-07,9.52403299618086e-33,0.979041114725154,"3R",4495308,5055517,5.41232103475593e-07,0.441766568915787,1,2.30555555555555,0.00694444444444295
"9078",4.68179160607853e-07,4.91902647021354e-42,4.83843061182038e-18,"3R",5552399,5874333,2.20877043147758e-06,1.90251561084387e-16,-0.784126984126988,2.34005602240896,-2.03450046685341
"9080",0.0676629635385001,3.90945217918997e-32,2.61285329994497e-10,"3R",5552399,5937180,0.0704583748964179,2.29209247173227e-09,-0.363636363636353,2.18636363636363,-1.88636363636365
"9081",0.00113617191948349,1.04564583490732e-15,0.00633735077834259,"3R",5996223,6176446,0.00250143564171804,0.00958424948603967,-0.744347826086959,2.17565217391304,-0.923152173913039
"9082",0.00648627066991536,2.29919264593129e-11,0.0679268074125978,"3R",5935134,6176446,0.0107102994432387,0.0660095670613062,-0.749373433583962,2.06904761904762,-0.700626566416038
"9083",0.709354535547144,7.68906675522332e-20,0.224236926335491,"3R",6710720,6998470,0.298150293786615,0.16242216198166,-0.0821256038647339,2.17565217391305,-0.397874396135264
"9084",0.000829383350810706,9.4046208519842e-33,1.1760046740043e-07,"3R",6710720,7445622,0.00197659712773447,5.678791766483e-07,-0.615584415584415,2.18095238095238,-1.53322510822511
"9085",0.216775515389362,6.32550061293633e-10,0.352751247936214,"3R",8106835,8269738,0.145253201563584,0.227385326516709,0.393939393939395,2.15584415584416,-0.422510822510824
"9086",0.158404345207642,9.68060770032121e-20,0.000112765086557752,"3R",8176253,8545732,0.117744677027776,0.000301341665820788,-0.312500000000003,2.22596153846154,-1.15453296703296
"9087",0.200397890954604,7.57589401097341e-19,0.0193318551356005,"3R",8269738,8821397,0.137704812284412,0.023968580225669,-0.30434782608696,2.17565217391304,-0.73815217391304
"9088",0.307708841004772,2.20278956027295e-09,0.670105433754012,"3R",8545707,9470856,0.177390428597738,0.354019486727956,-0.285714285714285,2.33928571428571,0.160714285714285
"9089",0.138727975120848,1.05044255328962e-12,0.251097782522681,"3R",9085471,9470856,0.110586122513329,0.179051236518602,-0.333333333333333,2.21212121212121,0.387878787878787
"9090",7.51289453352424e-05,2.36192256436472e-43,3.94116516251759e-11,"3R",9843625,10451431,0.000231569101215223,4.17227609029318e-10,-0.624999999999993,2.30555555555556,-1.51879084967321
"9091",0.240751791199576,3.51013541471814e-14,0.267969857625644,"3R",17867946,18524141,0.152898323863526,0.188157541695922,0.3,2.23478260869566,0.376328502415459
"9092",0.0405932186945173,4.07923604482522e-16,0.841952798905522,"3R",18413403,18552029,0.0483581369008146,0.407283888505316,0.388278388278389,2.06904761904762,0.0617216117216113
"9152",0.999999999999996,4.76078854933764e-14,0.127424475616541,"3R",11117380,11619518,0.377731461539402,0.10596113780609,-1.22884622884023e-15,2.21212121212121,0.454545454545456
"9157",0.000906531854894251,3.24330225090286e-35,0.0805483198986897,"2R",4543134,5095046,0.00213841294610728,0.0752032719115804,-0.518518518518515,1.91858839972047,0.353769323856757
"9158",0.080834506088104,2.3369412023663e-12,0.323691067068094,"2R",17600861,18289584,0.0788440979641565,0.212615698750318,-0.414285714285713,2.1,0.414285714285713
"9159",0.585529117053234,1.13322026635117e-12,0.088748988770381,"3R",1344078,1426000,0.267505404594737,0.0808869057383373,-0.133333333333338,2.21212121212121,0.587878787878793
"9194",0.0174811822127878,1.80162360601472e-43,0.119175474451902,"3L",8759071,8972087,0.0247923546876309,0.0998149691233871,0.364734299516898,2.19073010664479,0.304219388304713
"9196",0.291101395852658,6.76426851808058e-13,0.761581716241065,"3R",22995,216113,0.171669365549719,0.379064513699631,-0.273809523809523,2.17156862745098,-0.114425770308124
"9197",0.200744861422672,7.75625948765687e-15,0.0152718015951927,"3R",22995,564853,0.137704812284412,0.0196425673866465,-0.233333333333335,2.21212121212121,0.68787878787879
"9198",0.0540730355298531,4.74149375989664e-25,3.81953302004207e-06,"3R",279018,1090605,0.0603872129721006,1.3307759064433e-05,-0.304347826086956,2.17565217391304,-1.17565217391304
"9199",0.461795174070768,5.27404825095749e-22,0.00333919788525545,"3R",1474504,1480524,0.230179138414797,0.00552628227581323,-0.161490683229814,2.17565217391304,0.881490683229814
"9200",0.850552210206617,1.12410602557041e-13,0.169682465004514,"3R",3803496,3919805,0.341954020243255,0.133061250311232,0.0416666666666668,2.21212121212121,0.412878787878788
"9201",0.203164218113141,3.3828757569521e-10,0.373523177441127,"3R",2954004,3919805,0.138952095942949,0.236891554409844,-0.333333333333335,2.21212121212121,0.35930735930736
"9202",0.114231374334095,3.13322245746161e-14,0.0095064448211477,"3R",5052798,5055517,0.0985337902846782,0.0134877079516602,-0.333333333333333,2.21212121212121,0.787878787878786
"9203",0.155689381682238,8.74394980950322e-21,0.953195517587039,"3R",4859916,5055517,0.116475637364617,0.435820095948439,0.320652173913041,2.17565217391304,0.0175296442687771
"9204",0.948084202224112,6.81557724657441e-15,0.104129622299264,"3R",5052798,5178097,0.370219921617469,0.0915696822967166,-0.0166666666666638,2.17156862745098,0.528431372549017
"9206",0.102175472171692,8.93944537173465e-14,0.0439201965439892,"3R",8106835,8303300,0.0915506703386737,0.0466752080738264,-0.333333333333333,2.21212121212121,0.62121212121212
"9207",0.570578289418891,4.50435127165993e-20,0.019108090159782,"3R",13543832,13769792,0.263524715025978,0.02379834520931,-0.122529644268779,2.17565217391304,-0.690803689064555
"9208",0.24693072585127,6.07430871936853e-10,0.176482122243748,"3R",13993596,14484708,0.154395862395082,0.136834029536164,-0.350000000000001,2.17156862745098,-0.550735294117646
"9210",0.00338812726631395,1.93784389564645e-20,3.47253986705053e-06,"3R",22624758,23107623,0.00616723610773225,1.24130432071795e-05,-0.590062111801238,2.17565217391305,-1.43539243365331
"9211",0.0280631114173994,1.6643261192269e-33,0.10336133021004,"3R",20369520,21009495,0.0358419662746678,0.0911853874241866,0.41452991452992,2.3,-0.420879120879127
"9213",0.310863205297474,3.64426232172595e-43,1.88275053895335e-05,"2R",12471454,12996322,0.178319507394573,5.88886855090061e-05,0.155844155844165,1.96669459572684,0.915123586091322
"9214",0.236866744090333,7.35569260642842e-09,3.15931305517722e-06,"3L",13995861,14198424,0.151519682267629,1.14419704458273e-05,-0.523809523809518,1.97619047619047,-2.72619047619048
"9215",0.0478076111082706,5.79461236656384e-09,0.0845823297048301,"3R",5996223,6712482,0.0553681038699636,0.0778628339449984,-0.816666666666668,2.17156862745098,-1.02156862745098
"9221",0.123096773994947,3.10234134898393e-17,0.000168643009436233,"3L",8820579,9342724,0.102361456486909,0.000421985385339624,-0.357142857142864,1.97619047619048,1.15126050420169
"9223",0.00053529734429296,2.19539462801464e-41,0.908779389785878,"2R",18014976,18401650,0.00135984145834483,0.425938389467156,-0.454415954415951,1.91858839972048,-0.0203253724251939
"9224",0.177116826022333,2.78901499587189e-11,0.902619004758621,"3R",22995,778404,0.127156489766029,0.425415567354465,0.333333333333335,2.21212121212121,-0.0454545454545468
"9225",0.569876543976105,3.14663509752463e-22,0.286764544756162,"3R",4859916,4882413,0.263524715025978,0.196733017555348,0.124223602484474,2.17565217391304,0.304867306606436
"9226",0.911062486514412,3.28964591598445e-16,0.21992507702292,"3R",22995,912807,0.358183371302558,0.16045855114422,-0.0277777777777804,2.22222222222222,-0.472222222222219
"9227",6.85137502332959e-06,1.11791554337147e-22,9.43770038274494e-10,"3R",5456513,5874333,2.55458661207017e-05,7.21581577467946e-09,-0.835087719298245,2.23157894736842,-1.76491228070176
"9228",0.142249178735212,3.55009664999448e-21,1.17287570678896e-08,"3R",9843625,10103665,0.113003360804454,7.33704303456422e-08,-0.27777777777778,2.22222222222222,-1.65079365079365
"9267",5.33516660107581e-26,8.83940185975072e-41,2.98091440553908e-21,"2R",16585916,17138486,3.08334822500427e-24,2.0512153900124e-19,-1.6135451773391,1.9546850998464,1.98477254152422
"9268",3.71167353110316e-10,5.54322094791656e-56,2.6046003800579e-13,"2R",8667875,8884489,2.76785068067212e-09,4.67191693554868e-12,-0.929551353355566,1.95468509984638,-1.38543693704256
"9275",4.44689702310993e-07,5.07978258967978e-49,6.90109688342135e-08,"2R",3849654,4487956,2.14165946261453e-06,3.5175972771946e-07,-0.6592904812083,1.92952632447599,-0.955167350117006
"9277",2.10237986289353e-22,6.46018256952824e-42,3.66161089004822e-07,"2R",6304366,6786711,6.07513289016164e-21,1.55053147366667e-06,-1.3997668997669,1.86747759282971,-0.982862208214322
"9278",0.000949335322796505,2.80504408497807e-33,0.0139354131918606,"2R",12716578,12984808,0.00221676179000195,0.0184407367083087,0.462006079027357,1.80695381421899,-0.468329475594658
"9279",0.92996262272787,7.97159374247833e-26,3.12857372669635e-07,"3R",9509544,10307496,0.364374573023608,1.34551384741695e-06,0.016666666666667,2.33823529411764,-1.46204481792717
"9280",0.314487053786783,8.42754712066159e-09,0.400510394254324,"3R",22966066,23089268,0.178625288773481,0.245409632800636,-0.285714285714284,2.33928571428571,-0.339285714285716
"9338",0.321821595599031,4.98325977932804e-20,0.00486861183401381,"3R",4076143,4882413,0.18121025961329,0.00770154139277806,-0.186868686868687,2.22222222222222,0.829725829725829
"9344",0.636018649791046,5.09847379534125e-36,0.0140466197876119,"2R",6781601,7284947,0.27933095691205,0.0184989591283289,-0.0780730897009956,1.79519879969992,-0.507021459798448
"9347",0.153641483765661,1.87365193359198e-16,0.000459618713535627,"3R",19877370,20369665,0.116363659778255,0.00100476440178723,-0.368421052631581,2.23157894736842,-1.23157894736842
"9413",0.00171584284739963,2.45751806019961e-23,0.564520236339192,"2R",14028250,14526773,0.00354155562348535,0.313903434585107,-0.727272727272741,1.8046421663443,-0.164642166344282
"9478",0.324486620881906,2.7749771100529e-25,0.310510285061817,"3R",22360956,22806229,0.181627382566807,0.206299601440084,0.178571428571425,2.22695852534562,-0.29838709677419
"9479",0.0771099419241189,6.33987434620852e-13,0.0336813773351448,"3R",15662595,16135241,0.0758537568088345,0.0376856914080912,0.625000000000005,2.09558823529412,-0.895588235294123
"9480",0.466140851580628,5.67360586602336e-07,0.974588755088396,"3R",17122205,17191074,0.23074636375219,0.441044407447248,-0.222222222222222,1.88888888888889,0.0138888888888894
"9481",0.164541020213332,1.33557723534604e-05,0.815167583593913,"3R",12038635,12306942,0.121524664120129,0.399238428291949,0.555555555555554,1.88888888888889,-0.138888888888887
"9482",0.322957531858263,2.4607424131983e-05,0.756330122828843,"3R",12279479,12450993,0.18121025961329,0.377817048180676,-0.367521367521365,1.88888888888889,0.159188034188032
"9485",0.680683149835944,7.44697834221346e-08,0.0231854818163609,"3R",16960036,17122221,0.289254871161872,0.0275754375737278,-0.111111111111113,1.88888888888889,-0.936507936507935
"9487",0.462294492089682,1.1346146699438e-21,0.00177904426243135,"3R",16890893,17122221,0.230179138414797,0.00326450430899688,0.181818181818178,2.2680250783699,-1.1680250783699
"9500",0.502465126744568,1.42022520508224e-32,2.23362639102609e-10,"3R",21561371,21881606,0.245572293148114,2.04932590272615e-09,-0.123076923076917,2.51875,-1.77214366515838
"9501",0.999999999999979,3.60005575659648e-19,0.463734553651766,"3R",16420601,16632118,0.377731461539402,0.269522242662066,-5.92446018894054e-15,2.36134453781513,0.227941176470594
"9507",0.171239411031283,1.92077309574757e-19,0.220360076487203,"2L",17428248,17965422,0.124483326909496,0.16045855114422,-0.285714285714287,2.36134453781513,-0.361344537815126
"9539",0.330551913448642,2.07211273134579e-18,0.464296563924026,"2R",5762817,5918044,0.184130681247085,0.269522242662066,-0.285714285714286,2.36134453781513,0.305322128851541
"9683",2.85913491481339e-09,5.47027011214613e-50,0.190979511914866,"2R",1781142,2132933,1.88843128167945e-08,0.145211148510051,-0.711229946524068,1.8674775928297,-0.213065828123825
"9716",0.154350973909968,3.37013916141651e-21,0.034577738741672,"2L",11006679,11445740,0.116363659778255,0.038398989144798,-0.285714285714283,2.36134453781512,0.63865546218487
"9718",0.0662311609004841,2.82952315312017e-24,0.0071752404358156,"2L",11445733,12002748,0.0698777631945176,0.0106180622241828,-0.285714285714286,2.36134453781512,0.638655462184874
