FBgn0040777,CG14767,2R,4605522,4611342
FBgn0015277,Pi3K59F,2R,19447961,19451558
FBgn0050357,CG30357,2R,4607605,4609129
FBgn0261699,CG42735,2L,6271200,6271511
FBgn0261700,CG42736,2R,14264992,14265301
FBgn0040687,CG14645,3R,160820,161228
FBgn0025839,CG3621,X,2066561,2067170
FBgn0011576,Cyp4d2,X,2070924,2072761
FBgn0036812,Nufip,3L,18739711,18741437
FBgn0036749,CG7460,3L,17733640,17735640
FBgn0050184,CG30184,2R,19451552,19452303
FBgn0085210,CG34181,2L,9367640,9368434
FBgn0039342,CG5107,3R,21330935,21331653
FBgn0033735,CG8525,2R,8312988,8314480
FBgn0033733,CG8834,2R,8307316,8310040
FBgn0067052,Rab9D,X,10483122,10484018
FBgn0030328,Amun,X,11604153,11609063
FBgn0037777,CG11722,3R,5870318,5871245
FBgn0033122,CG17002,2R,2873568,2876427
FBgn0031219,CG13694,2L,115365,116488
FBgn0003870,ttk,3R,27539591,27561114
FBgn0002626,RpL32,3R,25870951,25871880
FBgn0029750,CG3323,X,5197021,5199751
FBgn0037690,Task7,3R,5236051,5238015
FBgn0008646,E5,3R,9693067,9700638
FBgn0034001,mRpL41,2R,11104529,11105118
FBgn0002838,ms(3)K81,3R,22701574,22702284
FBgn0032603,CG17928,2L,16791053,16793444
FBgn0001187,Hex-C,2R,11106342,11107917
FBgn0033999,CG8093,2R,11101786,11103191
FBgn0034399,CG15083,2R,14722770,14724347
FBgn0039003,wfs1,3R,18513264,18516100
FBgn0261802,CG42748,2L,22134351,22164838
FBgn0030573,nmdyn-D6,X,14477710,14478649
FBgn0051682,CG31682,2L,2239414,2240593
FBgn0002842,sa,3L,21398525,21399875
FBgn0033196,CG1358,2R,3483240,3508216
FBgn0052463,CG32463,2L,2238304,2239384
FBgn0032709,CG15167,2L,18740358,18740807
FBgn0037780,CG3925,3R,5874889,5877249
FBgn0037792,CG6241,3R,5966283,5969896
FBgn0039742,CG15528,3R,25874357,25877834
FBgn0033540,Elp2,2R,6533230,6536139
FBgn0032847,Taf13,2L,20093088,20093846
FBgn0031376,Der-1,2L,1974126,1975413
FBgn0261846,CG42778,3R,9354319,9355078
FBgn0038432,CG14883,3R,12281776,12283955
FBgn0033538,CG11883,2R,6505169,6528718
FBgn0032845,CG10747,2L,20089636,20091220
FBgn0035933,CG13309,3L,8803495,8804365
FBgn0038428,CG14894,3R,12267728,12268729
FBgn0044030,mRpS14,X,19373415,19373950
FBgn0029660,CG10801,X,3354661,3356533
FBgn0031703,CG12512,2L,5339132,5342349
FBgn0034534,maf-S,2R,16528476,16529173
FBgn0086357,Sec61alpha,2L,6477182,6480489
FBgn0031818,CG9536,2L,6474438,6476972
FBgn0034535,CG11110,2R,16529255,16530063
FBgn0061362,CG33785,2R,16529971,16531285
FBgn0061361,CG33786,2R,16529971,16531285
FBgn0032965,CG11629,2L,21896666,21898289
FBgn0039013,CG4813,3R,18550606,18552104
FBgn0037781,Fancl,3R,5877230,5878585
FBgn0037779,CG12811,3R,5872974,5874289
FBgn0085456,CG34427,3L,8797864,8798872
FBgn0031689,Cyp28d1,2L,5210461,5212445
FBgn0034000,CG11808,2R,11103716,11104575
FBgn0036419,CG13482,3L,14322446,14322985
FBgn0032516,CG9293,2L,13385848,13387299
FBgn0030532,CG11071,X,13744881,13751157
FBgn0035186,CG13912,3L,1189590,1190472
FBgn0039520,Gr98a,3R,23313649,23315690
FBgn0038331,CG5073,3R,11197681,11199959
FBgn0261861,CG42790,3R,22609965,22610560
FBgn0038540,CG14321,3R,13559322,13560103
FBgn0037128,CG14572,3L,21734639,21735541
FBgn0038332,CG6136,3R,11195758,11197898
FBgn0033453,CG1667,2R,5730192,5733017
FBgn0037129,CG14565,3L,21736348,21737364
FBgn0037127,CG14566,3L,21732579,21733409
FBgn0037126,CG14567,3L,21730705,21731530
FBgn0261801,CG42747,3L,6393692,6479064
FBgn0038330,CG14868,3R,11193538,11195656
FBgn0085433,CG34404,3R,11189508,11193369
FBgn0035358,CG14949,3L,2642184,2643424
FBgn0034397,CG15082,2R,14718598,14720746
FBgn0035003,CG15873,2R,20317096,20318136
FBgn0032651,Oli,2L,17589407,17591267
FBgn0032149,CG4036,2L,9790667,9791958
FBgn0033454,CG1671,2R,5735568,5738323
FBgn0069973,CG40485,X,22362445,22364196
FBgn0027580,CG1516,2R,5738208,5757853
FBgn0032253,CG5322,2L,10452677,10456044
FBgn0262026,CG42837,2R,12084553,12086883
FBgn0039664,CG2006,3R,25315193,25317105
FBgn0033697,Cyp6t3,2R,8078187,8079941
FBgn0029799,CG15772,X,5646542,5648068
FBgn0031377,CG15356,2L,1976236,1980755
FBgn0032457,CG15483,2L,12760346,12761840
FBgn0039741,CG7943,3R,25872197,25874387
FBgn0031367,c-cup,2L,1831627,1832557
FBgn0003449,snf,X,5203280,5204534
FBgn0032652,CG6870,2L,17591448,17592298
FBgn0029800,lin-52,X,5648062,5648917
FBgn0032415,rho-6,2L,12130516,12133367
FBgn0015032,Cyp4c3,3R,26719683,26726410
FBgn0033457,CG1675,2R,5753154,5754189
FBgn0051933,CG31933,2L,1821256,1823331
FBgn0028872,CG18095,2L,14029262,14031539
FBgn0261853,CG42782,2R,8306619,8306799
FBgn0035344,Cyp4d20,3L,2476259,2478493
FBgn0035343,CG16762,3L,2474667,2475614
FBgn0036394,CG9040,3L,13980978,13981726
FBgn0050075,CG30075,2R,10263426,10264182
FBgn0031500,CG17221,2L,3039976,3041626
FBgn0031501,CG17261,2L,3042919,3043593
FBgn0243513,cnir,2L,3038826,3039812
FBgn0032751,CG17343,2L,19064977,19069673
FBgn0036393,CG17362,3L,13979664,13980216
FBgn0085192,CG34163,2L,11988270,11988801
FBgn0028519,CG4500,2L,14027010,14029368
FBgn0032979,CG1832,2L,22165966,22169191
FBgn0004592,Eig71Ee,3L,15647572,15649110
FBgn0052755,CG32755,X,5844284,5845744
FBgn0025674,CycK,2L,22128264,22130142
FBgn0052459,CG32459,3L,22847683,22849159
FBgn0034255,CG18186,2R,13521302,13521680
FBgn0032264,Lip4,2L,10529418,10531560
FBgn0032265,CG18301,2L,10531821,10533647
FBgn0032266,CG18302,2L,10534322,10536545
FBgn0024994,Csat,X,2595157,2597809
FBgn0034460,CG18367,2R,15524165,15524905
FBgn0036469,CG18649,3L,15046747,15047233
FBgn0050419,CG30419,2R,20100014,20117311
FBgn0036468,CG13461,3L,15045031,15045590
FBgn0036467,CG12310,3L,15043363,15043905
FBgn0036466,CG18581,3L,15042650,15043309
FBgn0040107,lectin-21Ca,2L,624617,625556
FBgn0050073,Obp50b,2R,10258691,10260511
FBgn0024995,CG2680,X,2600184,2601450
FBgn0051658,Nnf1b,2L,810586,811531
FBgn0053483,CG33483,3R,26726440,26727883
FBgn0033090,CG15909,2R,2570697,2571862
FBgn0261803,CG42749,X,5190114,5200321
FBgn0051296,CG31296,3R,11356202,11357195
FBgn0050072,Obp50c,2R,10258691,10260511
FBgn0050446,Tdc2,2R,2572250,2577467
FBgn0051679,CG31679,2L,2237076,2238251
FBgn0032972,CG10834,2L,22106862,22107279
FBgn0086130,KH1,2L,811609,813380
FBgn0051812,CG31812,2L,16729778,16731199
FBgn0032595,CG17996,2L,16730458,16731039
FBgn0032597,CG17904,2L,16732564,16733624
FBgn0032596,CG17331,2L,16731221,16732129
FBgn0037134,CG7407,3L,21816565,21817671
FBgn0037135,CG7414,3L,21817840,21820956
FBgn0052462,CG32462,3L,22845370,22846612
FBgn0052448,CG32448,3L,21820874,21821580
FBgn0037185,CG11367,3L,22721207,22726546
FBgn0261804,CG42750,2L,18160421,18275770
FBgn0030327,FucT6,X,11600608,11603983
FBgn0260481,CG32454,3L,22722866,22724700
FBgn0052756,CG32756,X,5839715,5841884
FBgn0038311,CG14864,3R,11092406,11094260
FBgn0035956,Doc2,3L,9005786,9012340
FBgn0037184,CG14450,3L,22719334,22720874
FBgn0031018,CG12200,X,19369160,19370088
FBgn0261805,CG42751,2L,11853430,11853925
FBgn0053263,CG33263,3L,13416420,13417268
FBgn0029827,CG6048,X,5846598,5848079
FBgn0050277,Oatp58Da,2R,18105961,18108393
FBgn0051788,CG31788,2L,18257494,18257902
FBgn0038871,CG3337,3R,17048537,17049306
FBgn0034715,Oatp58Db,2R,18108685,18111095
FBgn0051802,CG31802,2L,18208415,18209237
FBgn0032673,CG7180,2L,18180996,18184630
FBgn0027601,CG9009,X,14828073,14846042
FBgn0031323,CG5139,2L,1198465,1199204
FBgn0261806,CG42752,2L,18739518,18740006
FBgn0054026,CG34026,X,9427851,9428338
FBgn0083973,CG34137,2L,22151623,22152640
FBgn0031560,CG16713,2L,3695032,3695406
FBgn0261807,CG42753,2R,15522784,15523446
FBgn0259951,Sfp24Ba,2L,3667977,3668551
FBgn0085298,CG34269,3L,528339,528996
FBgn0085352,CG34323,X,11964470,11965296
FBgn0030373,CG12721,X,11966041,11966859
FBgn0014028,SdhB,2R,2695117,2696677
FBgn0085369,CG34340,2L,3662745,3691737
FBgn0032131,CG3841,2L,9589476,9591783
FBgn0031558,CG16704,2L,3692138,3692588
FBgn0024362,CG11412,X,1236118,1238803
FBgn0050485,CG30485,2R,9737387,9740488
FBgn0069972,CG40486,X,22360712,22361912
FBgn0028954,CG3287,2R,2698525,2702317
FBgn0028870,CG4691,2L,14760767,14761924
FBgn0031522,CG3285,2L,3330930,3332876
FBgn0028838,CSN1a,2L,14762765,14764065
FBgn0024361,Tsp2A,X,1240584,1242176
FBgn0030599,CG9030,X,14848234,14849133
FBgn0033879,CG6543,2R,9740452,9741879
FBgn0028868,CG4701,2L,14765908,14767225
FBgn0036702,CG6512,3L,17231713,17235225
FBgn0261813,CG42755,3L,11376484,11377323
FBgn0261814,CR42756,3R,9264309,9264931
FBgn0031902,Wnt6,2L,7334801,7352542
FBgn0024360,CG11418,X,1238905,1243390
FBgn0034288,CG5084,2R,13906171,13907297
FBgn0261812,CG42754,2L,12507612,12507868
FBgn0053282,CG33282,2L,3327903,3329792
FBgn0015818,Spx,X,6149841,6151629
FBgn0261089,Sytalpha,2L,17592260,17603640
FBgn0036491,Best4,3L,15292058,15294042
FBgn0035800,CG7716,3L,7581708,7584098
FBgn0033107,koi,2R,2702565,2705704
FBgn0036415,CG7768,3L,14211325,14212074
FBgn0033047,CG7882,2R,1845360,1847322
FBgn0002732,malpha,3R,21836615,21837290
FBgn0052847,CG32847,3L,15114672,15115401
FBgn0028534,CG7916,2L,13846758,13847799
FBgn0028533,CG7953,2L,13847940,13849165
FBgn0028920,CG8997,2L,13844377,13845309
FBgn0036481,CG16959,3L,15112978,15118418
FBgn0053306,CG33306,2L,13842888,13843742
FBgn0053307,CG33307,2L,13840806,13841509
FBgn0036586,CG13070,3L,16256472,16257171
FBgn0030716,CG9170,X,15872136,15876974
FBgn0030717,CG8931,X,15877807,15879438
FBgn0029946,CG15034,X,7240746,7241539
FBgn0030718,CG9172,X,15879882,15880839
FBgn0036156,CG11726,3L,11387790,11388773
FBgn0003889,betaTub85D,3R,5234105,5236004
FBgn0029853,CG3781,X,6155202,6156152
FBgn0036585,CG13071,3L,16255937,16256220
FBgn0031089,CG9572,X,20042159,20049547
FBgn0040918,schlank,X,6151701,6161260
FBgn0262717,Skeletor,3R,6512665,6521992
FBgn0031090,Rab35,X,20050512,20053871
FBgn0040607,CG14244,3R,22551863,22552246
FBgn0029851,CG14445,X,6131350,6134591
FBgn0037011,CG4858,3L,20519697,20521010
FBgn0031690,CG7742,2L,5212395,5214730
FBgn0085276,CG34247,3L,16254285,16254705
FBgn0040801,CG13053,3L,16252137,16252560
FBgn0037010,CG4825,3L,20515540,20519294
FBgn0036997,CG5955,3L,20460048,20462692
FBgn0052428,CG32428,3L,20462774,20466801
FBgn0039305,CG11858,3R,21088465,21089014
FBgn0040623,Spase12,3R,25316266,25316842
FBgn0039421,CG6036,3R,22170012,22171195
FBgn0039663,CG2321,3R,25312733,25315024
FBgn0039306,CG11859,3R,21091566,21093479
FBgn0261836,Msp-300,2L,5100877,5205690
FBgn0261830,CG42762,2L,8143488,8144027
FBgn0261832,CG42764,3L,20457814,20459141
FBgn0261833,CG42765,3R,22150221,22150997
FBgn0261834,CG42766,X,15870901,15871641
FBgn0261835,CR42767,X,9451655,9452418
FBgn0052690,CR32690,X,10098433,10099322
FBgn0026318,Traf6,X,8048632,8051399
FBgn0261064,Rbsn-5,2L,8159840,8161800
FBgn0033882,CG13343,2R,9746462,9747937
FBgn0033880,CG6553,2R,9742083,9743270
FBgn0029943,Atg5,X,7208655,7217798
FBgn0029941,CG1677,X,7175122,7299793
FBgn0261848,CG42780,X,7225321,7226210
FBgn0261849,CG42781,X,7276821,7276940
FBgn0004591,Eig71Ed,3L,15645644,15646196
FBgn0026144,CBP,X,7231403,7236764
FBgn0027090,Aats-gln,3R,21088989,21091457
FBgn0029947,CG1999,X,7252829,7254091
FBgn0029948,CheA7a,X,7272173,7272986
FBgn0036264,CG11529,3L,12190891,12192130
FBgn0004369,Ptp99A,3R,25202987,25312426
FBgn0029945,CG18155,X,7223193,7225288
FBgn0030013,GIIIspla2,X,8051687,8053050
FBgn0039304,CG10425,3R,21086685,21088231
FBgn0062978,CG31808,2L,16704286,16716191
FBgn0261857,CR42786,3R,16560470,16561045
FBgn0030136,RpS28b,X,9448655,9449242
FBgn0014849,Eig71Ei,3L,15652807,15653314
FBgn0036232,CG14125,3L,11968005,11968910
FBgn0004589,Eig71Eb,3L,15643036,15643641
FBgn0032036,CG13384,2L,8384430,8388804
FBgn0011769,Fdxh,3L,9363295,9364338
FBgn0032451,spict,2L,12704724,12706683
FBgn0261860,CG42789,3R,22609331,22609930
FBgn0035878,CG7182,3L,8337521,8339430
FBgn0026565,CG1315,3R,2468031,2470156
FBgn0259784,Det,3R,12975391,12976177
FBgn0038915,CG17819,3R,17710450,17711272
FBgn0043799,CG31381,3R,20702790,20707202
FBgn0030141,Gga,X,9495067,9498313
FBgn0053127,CG33127,2L,322101,323091
FBgn0030006,CG17982,X,8036583,8037638
FBgn0025800,Smox,X,8032424,8036301
FBgn0039576,CG17856,3R,24119826,24120272
FBgn0038290,CG6912,3R,10960860,10962702
FBgn0036169,Fuca,3L,11511898,11513921
FBgn0036170,CG11714,3L,11514111,11515813
FBgn0001186,Hex-A,X,9479918,9482434
FBgn0020439,fau,3R,6593888,6603090
FBgn0043530,Obp51a,2R,10911880,10912344
FBgn0051465,CG31465,3R,17706532,17709712
FBgn0032178,Spn31A,2L,10060871,10063925
FBgn0034243,ns2,2R,13453284,13455950
FBgn0000617,e(y)1,X,17736208,17737381
FBgn0038221,CG3259,3R,10128150,10130180
FBgn0033842,cbc,2R,9371017,9372901
FBgn0037992,CG4702,3R,7947305,7953919
FBgn0022764,Sin3A,2R,8462745,8480397
FBgn0000119,arr,2R,9341159,9370723
FBgn0038914,fit,3R,17709646,17710176
FBgn0035799,CG14838,3L,7576554,7580348
FBgn0036518,RhoGAP71E,3L,15581980,15602142
FBgn0050365,spaw,2R,4246971,4248522
FBgn0045476,Gr64e,3L,4032141,4035703
FBgn0050049,CG30049,2R,8243176,8246592
FBgn0035486,Gr64d,3L,4032062,4035703
FBgn0036970,Spn77Bc,3L,20335734,20337419
FBgn0050047,CG30047,2R,8239298,8242918
FBgn0034474,Obp56g,2R,15670989,15671525
FBgn0037284,CG14659,3R,656571,657019
FBgn0037283,CG14658,3R,655633,656235
FBgn0039086,CG16732,3R,19360622,19362432
FBgn0051068,CG31068,3R,23059493,23062082
FBgn0051286,CG31286,3R,2466954,2469068
FBgn0039085,CG10170,3R,19358667,19360489
FBgn0000405,CycB,2R,18691026,18694490
FBgn0027526,CG6697,3R,18887217,18888473
FBgn0039048,CG17111,3R,18888435,18892981
FBgn0032853,CG10651,2L,20133805,20134923
FBgn0037644,CG11964,3R,4768676,4770737
FBgn0036973,CG5585,3L,20338836,20341052
FBgn0024290,Slob,2L,7647053,7675078
FBgn0036520,CG13449,3L,15603731,15605928
FBgn0036519,CG7650,3L,15601807,15603488
FBgn0039030,CG6660,3R,18749074,18750247
FBgn0030981,CG14191,X,18975700,18976599
FBgn0030982,CG7423,X,18976642,18977236
FBgn0035875,Cpr66Cb,3L,8329772,8331695
FBgn0028341,l(1)G0232,X,9522755,9552947
FBgn0036665,CG13024,3L,16802758,16822174
FBgn0261881,l(2)35Be,2L,15006583,15007404
FBgn0011762,DNApol-alpha50,3L,8333420,8337504
FBgn0030142,CG3004,X,9498187,9499999
FBgn0011823,Pen,2L,10056906,10060095
FBgn0031248,CG11912,2L,318362,319254
FBgn0028926,NC2beta,2L,15007806,15008538
FBgn0001974,l(2)35Bd,2L,15009941,15011764
FBgn0261931,CG42797,X,9502993,9517130
FBgn0261882,l(2)35Bc,2L,15008489,15009724
FBgn0038490,CG5285,3R,12976309,12977352
FBgn0040477,cid,2R,9373106,9374136
FBgn0035877,CG7083,3L,8333885,8335976
FBgn0005779,PpD6,2L,3109672,3110998
FBgn0038447,CG14892,3R,12420136,12422963
FBgn0045073,Stim,X,15828528,15834543
FBgn0001112,Gld,3R,3077785,3091423
FBgn0005648,Pabp2,2R,4018938,4021879
FBgn0261928,CG42795,3R,6051476,6075987
FBgn0261929,CG42796,3R,4403927,4452743
FBgn0030536,CG11068,X,13849284,13850607
FBgn0005696,DNApol-alpha73,3R,23064903,23066950
FBgn0010830,l(3)04053,3L,22731702,22734484
FBgn0039498,CG17991,3R,23066989,23068052
FBgn0051064,CG31064,3R,23055227,23064803
FBgn0037186,CG11241,3L,22726252,22731517
FBgn0039385,CG5913,3R,21719219,21720748
FBgn0261927,CG42794,X,5591156,5591623
FBgn0039386,CG5948,3R,21721544,21722896
FBgn0035090,CG2736,2R,20860954,20862894
FBgn0030872,Ucp4A,X,17739021,17741977
FBgn0053340,CG33340,3R,20188860,20190011
FBgn0030871,CG8142,X,17737376,17738700
FBgn0261924,CG42791,2L,15863262,15863663
FBgn0261925,CG42792,2L,15865092,15865423
FBgn0039193,CG13613,3R,20191276,20192071
FBgn0033268,Obp44a,2R,4021875,4022588
FBgn0053341,CG33341,3R,20194080,20195141
FBgn0261531,CG42659,2L,18007360,18007843
FBgn0010504,kermit,2R,4034423,4044126
FBgn0054029,CG34029,2R,17858272,17858785
FBgn0038784,CG4362,3R,16131938,16133258
FBgn0034707,MED16,2R,18070652,18073397
FBgn0034703,CG3045,2R,18060308,18062243
FBgn0034705,CG11170,2R,18064924,18070337
FBgn0053180,Ranbp16,X,15821218,15827707
FBgn0261932,CG42798,3R,13232706,13233256
FBgn0038506,CG5860,3R,13235341,13236562
FBgn0028398,Taf10,2L,2767902,2768612
FBgn0040705,CG15434,2L,4454664,4455207
FBgn0031608,CG15435,2L,4459835,4461746
FBgn0052208,825-Oak,3L,19464756,19465328
FBgn0261934,dikar,3L,6723262,6736249
FBgn0030559,CG13404,X,14158770,14160283
FBgn0038508,CG5866,3R,13241468,13242196
FBgn0037124,CG14568,3L,21725906,21726584
FBgn0037123,CG14569,3L,21723825,21724647
FBgn0036111,Aps,3L,10887876,10892224
FBgn0003132,Pp1-13C,X,15253134,15255094
FBgn0013772,Cyp6a8,2R,10774676,10776514
FBgn0040747,CG12853,2R,10821020,10821418
FBgn0053325,CG33325,3R,4504675,4505756
FBgn0031460,CG15399,2L,2770884,2771776
FBgn0033154,CG1850,2R,3146372,3148756
FBgn0036108,Cpr67Fa1,3L,10883097,10883800
FBgn0037514,CG10919,3R,3583893,3585399
FBgn0036110,Cpr67Fb,3L,10887273,10887793
FBgn0033984,Lap1,2R,10823182,10827807
FBgn0037344,CG2926,3R,1405023,1414097
FBgn0030789,Rrp45,X,16683486,16685266
FBgn0051955,CG31955,2L,3712154,3712862
FBgn0037125,CG14573,3L,21727199,21727888
FBgn0036922,CG14182,3L,19971913,19972912
FBgn0261606,RpL27A,2L,4457186,4458373
FBgn0033816,CG4679,2R,9124761,9126972
FBgn0036461,CG10006,3L,14985389,14990917
FBgn0027596,CG10249,2R,10788975,10815585
FBgn0028400,Syt4,3R,3091783,3096531
FBgn0033981,Cyp6a21,2R,10772769,10774456
FBgn0261972,gpp,3R,2232579,2273729
FBgn0051848,CG31848,2L,13264996,13265876
FBgn0033983,CG10253,2R,10817588,10822366
FBgn0051698,CG31698,2L,3173283,3173826
FBgn0034704,CG6758,2R,18062413,18064933
FBgn0034706,CG11275,2R,18067199,18070147
FBgn0038043,CG17202,3R,8248490,8249328
FBgn0038042,Scgbeta,3R,8246958,8248151
FBgn0260933,rempA,2L,553742,560310
FBgn0036504,yellow-k,3L,15513720,15514753
FBgn0029646,CG14423,X,2839436,2840622
FBgn0001565,Hlc,X,21256545,21258967
FBgn0038568,CG14315,3R,13984423,13985193
FBgn0038569,CG7218,3R,13987488,13990112
FBgn0029645,CG14422,X,2837434,2838602
FBgn0031459,CG2862,2L,2770136,2770904
FBgn0029648,CG3603,X,2842068,2842981
FBgn0002917,na,X,14160400,14171207
FBgn0052277,CG32277,3L,3204600,3205449
FBgn0053002,mRpL27,2L,4458980,4459602
FBgn0052271,CG32271,3L,3202238,3203162
FBgn0015376,cutlet,2L,3707230,3711722
FBgn0031609,CG15443,2L,4461657,4462994
FBgn0030842,CG8557,X,17350590,17401062
FBgn0019982,Gs1l,2L,4455193,4456822
FBgn0015586,Acp76A,3L,19043857,19045126
FBgn0053333,CG33333,3R,13243189,13243764
FBgn0033817,CG4688,2R,9127234,9128518
FBgn0027587,CG7028,3L,207887,211462
FBgn0033814,CG4670,2R,9119263,9122547
FBgn0051320,CG31320,3R,10184078,10187461
FBgn0033815,CG4676,2R,9123367,9124560
FBgn0004957,por,X,18271554,18273884
FBgn0067102,GlcT-1,2R,17963547,17966886
FBgn0034689,CG2921,2R,17961043,17962842
FBgn0034688,CG11474,2R,17958739,17960948
FBgn0032801,CG10165,2L,19527281,19530301
FBgn0038224,CG3321,3R,10152669,10153457
FBgn0003480,spn-B,3R,10153786,10155330
FBgn0030876,CG6762,X,17751007,17752466
FBgn0030878,CG6769,X,17754961,17756733
FBgn0032799,CG10166,2L,19525434,19526347
FBgn0262904,CR43259,3R,21728568,21732488
FBgn0030877,Arp8,X,17752412,17754840
FBgn0033369,CG8197,2R,4948068,4949429
FBgn0033205,CG2064,2R,3553338,3554848
FBgn0038509,CG14332,3R,13247412,13247924
FBgn0033207,CG12826,2R,3557832,3558608
FBgn0024945,NitFhit,3L,203699,205309
FBgn0035109,CG13876,3L,206134,207527
FBgn0003916,snRNA:U1:21D,2L,901491,901654
FBgn0025592,Gyk,3L,202098,205844
FBgn0004183,snRNA:U1:82Eb,3R,773655,773818
FBgn0039886,CG2003,3R,27803852,27816631
FBgn0046302,CG10650,2L,18993617,18995930
FBgn0031512,CG15404,2L,3173989,3174442
FBgn0002901,mus304,3L,18102897,18105947
FBgn0052195,CG32195,3L,18106061,18112250
FBgn0052214,CG32214,3L,19460449,19460969
FBgn0034987,CG3363,2R,20074226,20082813
FBgn0034988,CG3362,2R,20083065,20084550
FBgn0054057,CG34057,3L,897380,898772
FBgn0031566,CG2818,2L,3713374,3716810
FBgn0040104,lectin-24A,2L,3716800,3717773
FBgn0038655,CG14297,3R,14723843,14725064
FBgn0003248,Rh2,3R,14725145,14726741
FBgn0085313,CG34284,3R,14728060,14728655
FBgn0038656,CG14294,3R,14727385,14727986
FBgn0024321,NK7.1,3R,10155862,10198673
FBgn0040228,dyn-p25,2L,15005739,15006607
FBgn0000455,Dip-C,3R,8237531,8239460
FBgn0004228,mex1,3L,15510524,15512692
FBgn0261990,CG42808,2R,9461123,9461747
FBgn0261989,CG42807,2R,9459029,9460045
FBgn0036505,CG7945,3L,15514811,15517199
FBgn0037762,eloF,3R,5639883,5640880
FBgn0037764,CG9459,3R,5643150,5644117
FBgn0037763,CG16904,3R,5641650,5642708
FBgn0261999,CG42817,2L,16231477,16241432
FBgn0262000,CG42818,2L,16242081,16245459
FBgn0043577,PGRP-SB2,3L,16719641,16720388
FBgn0262002,CG42820,2L,8389881,8392398
FBgn0261973,snoRNA:Or-CD9a,2R,20073348,20073445
FBgn0262001,CG42819,2L,8388728,8389304
FBgn0261974,snoRNA:Or-CD9b,2R,20073585,20073675
FBgn0052194,CR32194,3L,18078405,18080158
FBgn0261997,CG42815,3L,17784256,17784561
FBgn0262003,CG42821,3R,13238734,13239263
FBgn0262004,CG42822,3R,13239654,13240121
FBgn0262006,CG42824,3R,13231793,13232298
FBgn0262005,CG42823,3R,13230196,13230831
FBgn0262008,CG42826,3L,10092457,10093981
FBgn0262007,CG42825,3L,10088847,10091180
FBgn0262009,CG42827,3R,19198646,19199322
FBgn0262010,CG42828,3R,19199425,19199967
FBgn0037310,Tim17b1,3R,1125867,1126908
FBgn0085384,CG34355,3R,19646314,19676543
FBgn0262974,CG43285,3R,19651074,19651629
FBgn0033097,CG9430,2R,2605785,2607038
FBgn0051538,CG31538,3R,1101400,1103557
FBgn0053255,CG33255,3L,19416858,19417246
FBgn0038398,sxe2,3R,11911227,11912944
FBgn0037974,CG12224,3R,7806426,7807746
FBgn0262027,CR42838,3L,19417802,19418026
FBgn0026059,Mhcl,3R,11894245,11924483
FBgn0050495,CG30495,2R,3544701,3546269
FBgn0020910,RpL3,3R,7047616,7050666
FBgn0034390,CG15093,2R,14663174,14664481
FBgn0033380,Phax,2R,5001768,5003535
FBgn0053267,CG33267,3L,11557583,11565698
FBgn0053271,CG33271,3L,11570106,11570595
FBgn0053489,CG33489,3L,11567864,11570144
FBgn0037565,CG9626,3R,4119565,4126605
FBgn0051526,CG31526,3R,359017,359662
FBgn0033203,CG2070,2R,3549487,3550764
FBgn0037260,Mur82C,3R,367078,368937
FBgn0028581,mei-217,X,17030611,17037023
FBgn0033204,CG2065,2R,3551292,3552774
FBgn0039140,Miro,3R,19860084,19863644
FBgn0033199,CG17985,2R,3539130,3542816
FBgn0015765,Mpk2,3R,19976138,19978023
FBgn0013983,imd,2R,14297296,14299024
FBgn0038923,mRpL35,3R,17849266,17850063
FBgn0028687,Rpt1,2R,3539945,3541453
FBgn0038924,CG6028,3R,17849981,17851226
FBgn0045035,tefu,3R,11057934,11067958
FBgn0029866,CG3842,X,6233560,6237770
FBgn0003209,raw,2L,8709880,8740660
FBgn0029092,ced-6,2R,5322174,5332439
FBgn0262951,CR43270,3L,22658400,22662628
FBgn0003382,sha,2R,7211819,7223632
FBgn0050460,CG30460,2R,12953476,12974747
FBgn0034186,CG8950,2R,12947213,12950139
FBgn0052150,CG32150,3L,15830870,15837158
FBgn0036310,CG10969,3L,12771848,12774121
FBgn0052106,CG32106,3L,12767051,12771816
FBgn0029173,fu2,2L,8464491,8466529
FBgn0036538,CG15715,3L,15828855,15830580
FBgn0262032,CG42843,2L,10096805,10137552
FBgn0032136,CG15828,2L,9634201,9656026
FBgn0053299,CG33299,2L,9656600,9657347
FBgn0011668,Mst57Da,3R,21657297,21657621
FBgn0011669,Mst57Db,3R,21656444,21656636
FBgn0011670,Mst57Dc,3R,21655113,21655487
FBgn0030904,upd2,X,18134790,18137317
FBgn0262031,CR42842,3L,19471384,19471770
FBgn0000568,Eip75B,3L,17944508,18057721
FBgn0032109,CG17005,2L,9327744,9330067
FBgn0026439,Eaat1,2L,9333568,9341925
FBgn0052207,CR32207,3L,19470429,19471769
FBgn0262980,CG43288,X,4107020,4107384
FBgn0262979,CG43287,X,7602021,7602620
FBgn0262982,CG43290,3R,3174571,3175274
FBgn0262983,CG43291,3R,10062256,10070399
FBgn0262984,CG43292,3L,7468698,7469347
FBgn0262985,CG43293,3L,6178289,6178942
FBgn0262986,CG43294,3L,11951391,11952009
FBgn0262987,CG43295,3L,16098952,16099528
FBgn0262988,CG43296,2R,4304681,4305211
FBgn0262981,CG43289,X,18515531,18515910
FBgn0029696,CG15571,X,4110904,4111437
